company_name,status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_8302,alive,2008,0.288,0.975,0.436,-2.506,0,-3.046,0.126,74.004,2.756,7.892,0.7,-2.942,1.781,1.871,-18.097,2.756,2.571,5.262
C_8302,alive,2009,2.963,1.724,1.733,-9.359,0,-11.864,0.166,24.567,1.32,15.406,6.498,-11.092,-0.404,5.1,-29.962,1.32,11.598,10.679
C_8302,alive,2010,1.369,7.763,2.202,-18.008,0,-23.17,0.64,13.1659,2.543,4.545,0.025,-20.21,-5.22,14.786,-53.216,2.543,14.811,20.551
C_8302,alive,2011,0.061,2.336,1.223,-12.735,0,-13.651,0.001,0.9775,1.293,0.463,0.089,-13.958,-1.043,14.607,-66.983,1.293,14.696,14.028
C_8302,alive,2012,0.301,5.213,0.604,-4.226,0,-4.192,0.187,0.2985,0.987,4.59,0.037,-4.83,-4.226,13.672,-71.16,0.987,13.709,5.213
C_8302,alive,2013,0.356,8.355,1.426,-6.792,0,-16.415,0.11,2.8126,1.563,4.493,0,-8.218,-6.792,13.906,-87.505,1.563,13.906,8.355
C_8302,alive,2014,0.323,4.876,1.512,-3.783,0,1.549,0.015,1.0554,1.093,7.099,0,-5.295,-3.783,13.134,-86.078,1.093,13.134,4.876
C_8302,alive,2015,0.217,0.052,0.165,-3.363,0,-4.55,0.015,12.0366,0.545,2.898,0,-3.528,0.493,3.036,-93.562,0.545,3.036,3.908
C_8302,alive,2016,1.815,5.552,1.78,-5.152,0,-7.097,0.75,25.6082,0.4,2.587,0,-6.932,-5.152,3.018,-100.659,0.4,3.018,5.552
C_8302,alive,2017,1.657,0.118,0.211,-5.878,0,-10.037,0,37.9247,0.431,5.832,0,-6.089,0.313,1.727,-110.697,0.431,4.627,6.309
C_8303,alive,2011,20.342,45.808,0.56,-1,0.706,-5.168,15.393,6.0218,58.359,30.169,0.97,-1.56,12.551,24.104,-17.231,58.359,27.662,59.359
C_8303,alive,2012,18.708,54.396,1.553,0.528,0.811,-3.866,12.489,7.3176,71.501,35.81,2.922,-1.025,17.105,27.801,-21.652,71.501,34.923,70.973
C_8303,alive,2013,16.912,47.165,1.976,-3.635,1.533,-5.218,10.692,6.6833,60.692,31.322,1.961,-5.611,13.527,26.787,-29.476,60.692,32.195,64.327
C_8303,alive,2014,18.427,49.518,1.754,2.739,2.035,0.524,11.497,4.8374,64.546,30.257,1.58,0.985,15.028,26.37,-30.311,64.546,31.17,61.807
C_8304,alive,2008,11.308,33.209,0.107,12.409,0.514,9.193,7.843,0.728,51.867,12.647,0,12.302,18.658,5.078,6.332,51.867,5.078,39.458
C_8304,alive,2009,26.012,40.99,0.09,13.659,0.285,10.445,11.619,66.672,64.343,27.241,0,13.569,23.353,9.197,7.646,64.343,9.272,50.684
C_8304,alive,2010,41.825,43.792,0.071,17.418,0.654,14.986,21.222,36.848,73.834,43.033,0,17.347,30.042,9.04,23.627,73.834,9.04,56.416
C_8304,alive,2011,56.405,49.346,0.718,18.41,1.88,13.928,36.233,36.0383,88.826,63.821,0,17.692,39.48,14.031,39.171,88.826,14.031,70.416
C_8304,alive,2012,74.568,51.515,0.975,25.657,1.712,17.878,44.388,9.6311,94.547,80.949,0,24.682,43.032,12.33,57.482,94.547,12.33,68.89
C_8305,alive,2007,275.304,847.402,10.943,42.166,0,16.123,204.883,383.9446,938.558,659.873,25,31.223,91.156,296.06,1.136,938.558,325.383,896.392
C_8305,alive,2008,300.388,1187.3,31.998,38.116,0,-230.989,236.999,100.4315,1323.585,441.327,27.38,6.118,136.285,321.832,-234.148,1323.585,352.809,1285.469
C_8306,alive,2014,3.302,6.308,0.097,-6.249,0,-5.579,0,19.3444,0.059,12.016,0,-6.346,-6.249,6.092,-10.658,0.059,6.647,6.308
C_8306,alive,2015,8.084,7.776,0.118,-7.514,0.039,-7.723,0.157,65.9682,0.262,18.227,0,-7.632,-7.514,1.479,-18.381,0.262,2.611,7.776
C_8306,alive,2016,10.12,0.906,0.716,-13.489,0.525,-28.18,0.162,17.2877,2.562,24.343,0,-14.205,1.656,10.105,-46.561,2.562,14.258,16.051
C_8306,alive,2017,3.029,1.283,1.843,-17.445,1.312,-22.508,0.528,9.7332,3.222,14.999,0,-19.288,1.939,3.61,-69.07,3.222,10.999,20.667
C_8306,alive,2018,9.47,1.757,1.848,-15.997,1.339,-10.188,0.578,9.4188,3.66,21.06,0,-17.845,1.903,3.394,-79.257,3.66,7.635,19.657
C_8307,alive,2014,1.218,0.435,0.005,-1.427,0.046,-2.012,0.349,53.1573,1.496,1.222,0,-1.432,1.061,0.554,-4.532,1.496,0.554,2.923
C_8307,alive,2015,2.028,1.924,0.004,-0.983,0.285,-1.117,0.498,34.5796,4.992,2.028,0.708,-0.987,3.068,1.053,-5.649,4.992,1.761,5.975
C_8307,alive,2016,0.337,0.016,0,-0.983,0,-2.76,0.299,14.5641,2.482,0.337,0.01,-0.983,2.466,1.475,-8.409,2.482,1.485,3.465
C_8307,alive,2017,0.607,2.536,0,0.395,0,0.289,0.319,14.3937,2.931,0.617,0.404,0.395,0.395,0.525,-8.12,2.931,0.929,2.536
C_8308,alive,2009,27.519,11.868,0.318,7.777,2.976,4.773,16.231,175.9072,22.073,54.634,4.216,7.459,10.205,17.235,13.202,22.073,21.552,14.296
C_8308,alive,2010,39.76,31.871,0.497,14.178,4.505,8.677,20.053,43.457,52.296,70.086,0.592,13.681,20.425,26.924,25.408,52.296,27.496,38.118
C_8309,alive,2015,0.119,0.22,0,-0.182,0,-0.182,0,1.2249,0.038,0.119,0,-0.182,-0.182,0.642,-3.148,0.038,0.642,0.22
C_8310,alive,2008,294.857,372.879,14.788,104.098,80.327,-0.571,137.435,448.9623,604.854,913.076,91.701,89.31,231.975,154.286,-233.371,604.854,746.145,500.756
C_8310,alive,2009,290.748,324.837,14.4,80.254,71.15,23.797,117.484,520.4772,525.024,999.401,82.516,65.854,200.187,144.199,-186.07,525.024,782.576,444.77
C_8310,alive,2010,321.056,334.979,15.6,79.577,57.941,16.215,144.178,799.2517,541.987,1022.077,72.5,63.977,207.008,191.51,-190.573,541.987,805.706,462.41
C_8310,alive,2011,351.208,440.193,20.921,110.496,56.136,4.555,151.171,1244.519,693.392,1088.543,101.518,89.575,253.199,240.042,-226.296,693.392,899.268,582.896
C_8310,alive,2012,2130.782,2690.031,156.806,413.479,493.649,-64.402,910.16,3795.6035,3913.856,6129.727,1693.512,256.673,1223.825,1175.458,-285.45,3913.856,3973.441,3500.377
C_8310,alive,2013,2138.346,2822.887,119.272,553.616,445.752,178.628,1072.835,6491.4122,4207.209,6582.853,1457.642,434.344,1384.322,1375.09,-27.232,4207.209,3841.738,3653.593
C_8310,alive,2014,2099.463,3051.131,156.952,652.726,442.732,392.098,1029.15,6380.8077,4624.476,7245.098,1529.389,495.774,1573.345,1285.535,-54.13,4624.476,3892.654,3971.75
C_8310,alive,2015,1759.765,2624.579,142.029,503.051,420.386,167.739,888.166,2883.3981,3967.053,6732.919,1411.755,361.022,1342.474,1116.344,-129.415,3967.053,3476.363,3464.002
C_8310,alive,2016,1785.597,2422.196,135.32,464,403.857,128.111,913.614,4411.4854,3647.047,6385.459,1286.738,328.68,1224.851,1106.674,-302.934,3647.047,3292.115,3183.047
C_8310,alive,2017,2069.832,2218.409,92.519,420.554,429.627,151.09,970.199,4883.0065,3300.184,6709.697,1055.305,328.035,1081.775,1097.38,272.118,3300.184,2982.433,2879.63
C_8310,alive,2018,1958.441,2480.173,135.48,455.961,496.535,140.196,989.418,2451.0475,3666.812,6603.872,1192.408,320.481,1186.639,1199.345,211.661,3666.812,3126.926,3210.851
C_8311,alive,2010,316.326,433.161,8.209,56.359,98.146,44.323,127.833,361.1464,505.712,377.425,14.377,48.15,72.551,124.903,177.04,505.712,145.262,449.353
C_8311,alive,2011,357.676,639.628,9.195,79.136,106.467,64.329,117.705,830.5702,743.57,437.775,11.979,69.941,103.942,117.809,241.369,743.57,136.248,664.434
C_8311,alive,2012,360.671,493.105,9.713,48.161,103.223,-56.467,128.253,432.6111,564.732,461.362,28.911,38.448,71.627,175.258,184.902,564.732,210.653,516.571
C_8311,alive,2013,364.526,561.913,10.211,55.842,88.962,68.969,118.475,484.89,641.542,464.908,19.243,45.631,79.629,115.429,253.871,641.542,139.59,585.7
C_8311,alive,2014,464.477,592.963,10.658,57.627,124.57,91.731,101.168,724.1518,677.854,564.557,10.5,46.969,84.891,120.629,345.602,677.854,137.721,620.227
C_8311,alive,2015,527.039,672.867,12.947,64.502,130.613,43.642,134.952,663.7537,773.587,672.503,4.5,51.555,100.72,181.048,389.2,773.587,193.559,709.085
C_8311,alive,2016,673.291,839.867,17.357,87.127,181.499,61.897,196.145,1342.1107,976.747,856.45,36.4,69.77,136.88,256.018,451.732,976.747,302.031,889.62
C_8311,alive,2017,798.754,1225.844,23.793,131.907,238.665,97.115,264.349,1592.9244,1420.49,1033.075,23.725,108.114,194.646,311.272,547.908,1420.49,351.501,1288.583
C_8311,alive,2018,854.31,1190.206,29.087,125.008,257.687,84.167,246.912,1344.0872,1371.925,1088.018,61.454,95.921,181.719,270.117,631.166,1371.925,347.079,1246.917
C_8312,alive,2008,3.474,0.849,0.08,-1.356,0.043,-1.603,0.052,1.3849,0.665,4.519,0.015,-1.436,-0.184,0.177,-2.677,0.665,0.399,2.021
C_8312,alive,2009,0.742,1.022,0.134,-1.012,0.062,-2.364,0.007,3.8654,1.342,2.999,0.01,-1.146,0.32,0.364,-5.041,1.342,0.883,2.354
C_8312,alive,2010,0.667,1.856,0.297,-0.439,0.068,-0.664,0.047,1.8948,2.61,2.79,0.005,-0.736,0.754,0.172,-5.704,2.61,0.772,3.049
C_8312,alive,2011,0.539,1.809,0.307,-0.365,0.086,-0.673,0.125,1.4607,2.637,2.338,0,-0.672,0.828,0.222,-6.378,2.637,0.896,3.002
C_8312,alive,2012,0.337,1.751,0.308,-0.183,0.043,-0.514,0.08,1.0002,2.804,1.82,0,-0.491,1.053,0.288,-6.892,2.804,0.746,2.987
C_8312,alive,2013,2.269,3.186,0.521,-0.285,0.118,-2.126,1.431,13.124,5.529,16.066,8.607,-0.806,2.343,2.66,-9.392,5.529,13.061,5.814
C_8312,alive,2014,2.844,3.239,0.813,1.196,0.098,-0.312,0.34,8.726,7.502,12.662,0.07,0.383,4.263,10.298,-9.708,7.502,11.236,6.306
C_8313,alive,2008,29.261,25.8,3.63,8.626,10.609,-0.808,15.997,123.8996,108.143,52.016,0.02,4.996,82.343,10.061,-1.194,108.143,10.46,99.517
C_8313,alive,2009,25.865,21.732,4.308,7.589,9.845,1.793,12.321,112.0057,98.398,53.987,0,3.281,76.666,9.047,0.599,98.398,10.062,90.809
C_8313,alive,2010,49.794,26.209,4.629,10.271,11.647,3.271,13.505,143.0532,112.118,89.572,0,5.642,85.909,14.352,3.87,112.118,16.028,101.847
C_8313,alive,2011,44.474,124,5.657,8.143,21.26,1.474,18.087,239.2589,152.858,152.416,20.838,2.486,28.858,28.932,5.344,152.858,73.863,144.715
C_8313,alive,2012,102.563,213.568,8.141,12.729,27.231,2.254,23.986,271.2157,252.491,199.111,19.078,4.588,38.923,24.434,7.598,252.491,49.72,239.762
C_8313,alive,2013,85.776,234.638,9.524,18.524,27.307,4.545,31.2,376.1964,283.136,215.958,18.052,9,48.498,29.364,12.143,283.136,56.654,264.612
C_8313,alive,2014,116.535,290.622,12.877,10.14,30.798,-7.008,49.857,272.6163,339.052,319.819,73.894,-2.737,48.43,53.027,5.135,339.052,132.405,328.912
C_8313,alive,2015,96.201,280.708,17.197,26.04,24.774,1.25,41.592,235.4578,350.018,303.265,64.195,8.843,69.31,46.511,6.385,350.018,113.432,323.978
C_8313,alive,2016,108.795,267.503,17.991,30.301,18.558,5.842,47.533,350.11,347.627,314.307,56.518,12.31,80.124,54.206,12.227,347.627,116.038,317.326
C_8313,alive,2017,114.914,276.102,17.967,42.454,21.639,28.123,45.491,497.901,365.957,314.657,28.744,24.487,89.855,40.431,41.359,365.957,78.731,323.503
C_8313,alive,2018,135.217,323.165,16.157,39.304,33.059,14.728,51.744,530.5876,410.183,347.822,29.046,23.147,87.018,50.029,55.819,410.183,93.591,370.879
C_8314,alive,2008,47.076,38.919,2.537,-31.463,0,-47.501,1.827,124.9776,7.456,69.793,0.825,-34,-31.463,14.102,-118.543,7.456,51.659,38.919
C_8314,alive,2009,83.976,42.002,3.532,-26.822,0,-36.525,0.544,147.969,15.18,140.364,12.314,-30.354,-26.822,14.407,-155.128,15.18,66.597,42.002
C_8314,alive,2010,62.947,42.348,5.861,-31.149,0,-2.533,0.324,132.0666,11.199,109.943,9.415,-37.01,-31.149,20.208,-157.456,11.199,34.688,42.348
C_8314,alive,2011,54.684,48.553,4.161,-39.288,0,-44.799,0.17,114.9486,9.265,97.994,9.484,-43.449,-39.288,14.298,-202.354,9.265,29.272,48.553
C_8314,alive,2012,85.114,66.142,3.137,-54.94,0,-59.123,0.044,431.8556,11.202,125.541,6.165,-58.077,-54.94,17.685,-261.384,11.202,29.767,66.142
C_8314,alive,2013,305.189,82.608,2.945,-78.497,0,-81.55,0.489,2160.6699,4.111,347.095,0,-81.442,-78.497,20.35,-343.011,4.111,27.3,82.608
C_8314,alive,2014,204.985,122.615,3.401,-119.029,0,-118.08,0.427,1635.0723,3.586,248.014,0,-122.43,-119.029,24.491,-461.169,3.586,36.354,122.615
C_8314,alive,2015,294.936,131.01,4.011,-125.53,0,-127.197,0.97,1547.3965,5.48,337.584,0,-129.541,-125.53,30.24,-588.649,5.48,47.479,131.01
C_8314,alive,2016,195.569,130.656,4.092,-123.87,0,-128.53,1.784,426.6302,6.786,383.358,0,-127.962,-123.87,35.223,-716.945,6.786,117.927,130.656
C_8314,alive,2017,144.756,116.76,5.31,-104.017,0,-93.031,1.88,393.3968,12.743,315.624,0,-109.327,-104.017,27.736,-809.953,12.743,79.255,116.76
C_8314,alive,2018,99.079,80.941,3.801,-71.403,0,-151.184,3.162,35.4963,9.538,155.809,0,-75.204,-71.403,12.602,-959.855,9.538,31.749,80.941
C_8315,alive,2008,14939,8530,842,11174,9664,6890,2848,87336.0131,25705,32972,11377,10332,17175,10144,11073,25705,25472,14531
C_8315,alive,2009,14682,8243,853,11057,9207,6342,3098,90942.4814,25035,34552,13672,10204,16792,11178,14541,25035,28407,13978
C_8315,alive,2010,13756,8869,932,12179,8317,7259,3009,105458.359,27208,35050,13370,11247,18339,12804,16993,27208,29929,15029
C_8315,alive,2011,14859,9783,993,14434,8120,8591,3201,135449.3383,31097,35488,14828,13441,21314,14794,18894,31097,33725,16663
C_8315,alive,2012,16590,9572,898,14827,8949,8800,3589,138308.1913,31377,37670,17639,13929,21805,17016,21472,31377,39523,16550
C_8315,alive,2013,16852,9621,882,14706,9846,8576,3853,138449.7443,31217,38168,24023,13824,21596,17066,23653,31217,44442,16511
C_8315,alive,2014,15484,9640,889,13126,8592,7493,4004,125995.005,29767,35187,26929,12237,20127,15112,22423,29767,46390,16641
C_8315,alive,2015,15804,8693,754,11445,8473,6873,2778,136202.831,26794,33956,25250,10691,18101,15386,20440,26794,45432,15349
C_8315,alive,2016,17608,8722,743,11558,9017,6967,3499,141936.3051,26685,36851,25851,10815,17963,16467,20838,26685,47751,15127
C_8315,alive,2017,21594,9645,875,12378,8806,6035,3738,164097.4817,28748,42968,31334,11503,19103,15962,21324,28748,53198,16370
C_8315,alive,2018,19442,9851,989,12366,8804,7911,3564,103783.7608,29625,39801,26975,11377,19774,17191,20903,29625,50540,17259
C_8316,alive,2009,16.143,38.277,0.397,13.155,3.77,9.822,2.537,90,55.175,24.123,0,12.758,16.898,7.434,15.802,55.175,7.434,42.02
C_8316,alive,2010,39.457,47.994,0.832,12.412,4.617,8.432,2.535,35.2846,69.969,53.935,0,11.58,21.975,11.717,25.716,69.969,11.871,57.557
C_8316,alive,2011,47.848,64.449,2.341,12.823,6.876,8.142,17.12,16.4439,94.353,74.961,0,10.482,29.904,22.575,35.485,94.353,22.61,81.53
C_8316,alive,2012,45.155,72.097,2.764,-9.818,8.587,-14.334,13.137,14.5344,89.496,67.838,0,-12.582,17.399,29.675,21.525,89.496,29.69,99.314
C_8316,alive,2013,29.103,57.193,3.234,-15.996,8.419,-25.356,6.884,29.8411,66.155,45.909,0,-19.23,8.962,31.266,-3.047,66.155,31.545,82.151
C_8316,alive,2014,42.287,61.57,2.888,4.597,10.539,0.857,10.507,44.1358,76.896,59.509,0,1.709,15.326,41.96,-2.122,76.896,42.276,72.299
C_8316,alive,2015,46.883,70.057,1.497,1.473,10.803,0.447,9.446,28.3776,89.066,62.073,0,-0.024,19.009,42.121,-2.79,89.066,42.757,87.593
C_8316,alive,2016,55.96,63.519,1.353,-2.628,9.923,-5.644,11.085,45.387,81.499,67.173,0,-3.981,17.98,40.013,-9.942,81.499,40.509,84.127
C_8316,alive,2017,62.32,74.551,1.437,-15.001,13.429,-17.06,11.7,39.036,96.113,73.813,0,-16.438,21.562,54.811,-24.766,96.113,54.951,111.114
C_8317,alive,2008,181.6,378.5,19.1,184.3,48.6,93.2,88.4,1251.936,678.1,545.3,0,165.2,299.6,186,8.2,678.1,256.9,493.8
C_8317,alive,2009,232.9,356.2,18.5,173.6,42.5,102.3,95.2,1260.903,649.1,561.1,0,155.1,292.9,134.9,23.9,649.1,257.1,475.5
C_8317,alive,2010,322.8,394.4,28.2,188.2,64.9,92.3,119,1340.073,749.2,1052.1,403.4,160,354.8,118,81.8,749.2,680.2,561
C_8317,alive,2011,380.1,474.6,36.1,205.1,83.7,106.1,131.7,1150,883.4,1180.7,431.5,169,408.8,136.2,143.2,883.4,737.6,678.3
C_8317,alive,2012,305.3,549.7,40.4,207.4,90,104.8,150.7,1138.694,983.2,1087.5,271.6,167,433.5,151.8,195.9,983.2,581.2,775.8
C_8317,alive,2013,639.4,911.6,89.4,250.6,177.5,63.4,355.5,1721.573,1553.4,2003.2,654.3,161.2,641.8,465.5,250.8,1553.4,1426.9,1302.8
C_8317,alive,2014,637.8,1019.5,58.4,267.7,168.5,109.7,340.3,1942.981,1667.2,1918.5,543.5,209.3,647.7,491.1,259.5,1667.2,1324.7,1399.5
C_8317,alive,2015,604.1,997,54.3,278.9,153.6,111.4,332.8,1636.029,1596.8,1808.1,518.7,224.6,599.8,404.2,264.2,1596.8,1202.3,1317.9
C_8317,alive,2016,600.3,936.1,58.6,268.4,153.1,112.8,330.8,1993.32,1538.4,1960.9,596.3,209.8,602.3,433.7,303.5,1538.4,1314.7,1270
C_8317,alive,2017,593.6,966.1,54.6,285.7,151.6,126.2,331.3,2451.435,1590.2,1956.5,446.9,231.1,624.1,511.7,425.9,1590.2,1190.6,1304.5
C_8317,alive,2018,610.6,1103,53.6,293.4,172.5,76.6,338.8,3258.29,1770.1,1864.6,344.6,239.8,667.1,531.7,446.8,1770.1,1120.5,1476.7
C_8318,alive,2010,0.06,0,0,-0.061,0,-0.061,0,0.1075,0.025,0.06,0,-0.061,0.025,0.115,-0.12,0.025,0.115,0.086
C_8318,alive,2011,0.087,0.002,0.03,-0.594,0.045,-0.629,0.004,38.5,0.008,0.257,0,-0.624,0.006,0.056,-0.75,0.008,0.056,0.602
C_8319,alive,2008,48.355,34.316,4.868,11.049,21.379,0.632,14.845,12.1912,51.937,99.501,7.978,6.181,17.621,67.91,-10.378,51.937,86.541,40.888
C_8319,alive,2009,65.889,48.532,5.014,7.043,30.675,-4.762,19.429,14.417,61.091,115.865,6.234,2.029,12.559,89.518,-12.789,61.091,106.61,54.048
C_8320,alive,2009,136.23,4.635,3.201,12.507,0,8.797,4.251,447.8576,74.408,142.859,0,9.306,69.773,41.843,-24.18,74.408,44.35,61.901
C_8320,alive,2010,176.39,5.742,3.72,19.413,0,21.099,4.753,1057.9081,98.557,186.677,0,15.693,92.815,54.769,-3.285,98.557,56.299,79.144
C_8320,alive,2011,211.783,6.399,4.403,16.775,0,5.761,8.747,946.4796,119.461,232.057,0,12.372,113.062,72.71,1.12,119.461,76.251,102.686
C_8320,alive,2012,232.158,8.969,6.1,12.204,0,3.566,13.231,556.0817,138.837,279.538,0,6.104,129.868,90.305,5.843,138.837,94.901,126.633
C_8320,alive,2013,212.097,11.794,7.704,7.466,0,-7.682,12.957,808.6557,166.258,279.613,0,-0.238,154.464,108.996,-2.625,166.258,112.274,158.792
C_8320,alive,2014,230.895,18.582,11.137,20.18,0,7.955,18.286,1204.8335,221.956,317.849,0,9.043,203.374,138.209,3.399,221.956,144.005,201.776
C_8320,alive,2015,236.435,23.676,13.698,33.347,0,14.558,16.011,1686.223,271.6,455.699,60,19.649,247.924,176.298,15.858,271.6,247.888,238.253
C_8320,alive,2016,228.09,31.158,19.8,24.715,0,2.638,25.901,2467.0456,336.068,443.293,30,4.915,304.91,206.859,-8.372,336.068,247.177,311.353
C_8320,alive,2017,398.824,114.924,221.321,269.306,0,99.523,93.949,6018.578,989.786,3858.108,0,47.985,874.862,445.228,66.015,989.786,694.367,720.48
C_8320,alive,2018,327.893,152.249,301.071,372.258,0,74.371,103.954,4134.9464,1203.992,3935.953,200,71.187,1051.743,524.606,86.176,1203.992,961.265,831.734
C_8321,alive,2012,104.48,44.457,0.592,-39.038,0,-39.891,1.156,397.7237,5.419,122.323,0.379,-39.63,-39.038,11.3,-134.203,5.419,11.977,44.457
C_8321,alive,2013,134.302,44.599,0.576,-38.539,0,-38.673,0.393,248.3215,6.06,152.422,0.016,-39.115,-38.539,6.872,-172.838,6.06,7.114,44.599
C_8321,alive,2016,148.691,52.307,0.348,-40.372,0,-39.963,30.205,355.6292,11.935,155.872,0,-40.72,-40.372,38.335,-307.125,11.935,105.983,52.307
C_8321,alive,2017,179.83,65.586,0.418,16.911,0,17.859,51.09,290.5802,82.497,189.328,4.676,16.493,16.911,32.937,-289.335,82.497,110.061,65.586
C_8321,alive,2018,181.384,82.633,0.512,-39.758,0,-37.966,2.058,552.6133,42.875,183.31,19.689,-40.27,-39.758,64.396,-374.711,42.875,168.572,82.633
C_8322,alive,2010,74.19,12.261,1.428,-68.732,18.293,-73.564,5.172,192.8764,23.442,94.268,19.934,-70.16,11.181,35.564,-198.102,23.442,65.534,92.174
C_8322,alive,2011,79.899,18.914,1.584,-74.84,16.251,-83.903,4.913,145.1192,37.576,100.64,42.07,-76.424,18.662,43.367,-282.005,37.576,91.328,112.416
C_8322,alive,2012,61.725,19.25,1.599,-45.832,12.886,-47.386,5.643,134.076,44.326,80.686,28.481,-47.431,25.076,32.654,-329.391,44.326,66.213,90.158
C_8322,alive,2013,92.879,20.677,1.806,-50.51,9.936,-80.856,6.665,477.9089,33.012,112.504,28.802,-52.316,12.335,58.78,-410.247,33.012,94.078,83.522
C_8322,alive,2014,77.978,30.252,1.625,-97.556,13.439,8.587,8.877,210.1073,40.531,202.835,21.703,-99.181,10.279,44.237,-401.66,40.531,147.556,138.087
C_8322,alive,2015,184.596,21.08,1.621,-48.105,12.03,26.144,1.894,365.1393,27.182,305.987,15.971,-49.726,6.102,30.079,-375.516,27.182,123.227,75.287
C_8322,alive,2016,119.914,21.066,1.402,-61.052,7.047,-69.707,12.577,301.478,28.85,231.505,18.824,-62.454,7.784,20.31,-445.223,28.85,110.749,89.902
C_8322,alive,2017,304.703,8.072,0.425,-91.585,0,-126.817,0,1394.0604,9.821,417.613,0,-92.01,1.749,20.983,-572.04,9.821,116.092,101.406
C_8323,alive,2010,7.214,12.812,0.233,0.337,0.564,-0.42,5.61,91.2547,15.083,22.583,0,0.104,2.271,12.673,-1.152,15.083,12.673,14.746
C_8323,alive,2011,5.872,19.8,0.929,0.655,0.657,-2.344,4.333,114.0228,24.882,18.026,0.1,-0.274,5.082,10.259,-3.421,24.882,10.359,24.227
C_8323,alive,2012,6.326,0.738,1.335,-2.033,0.323,-3.221,4.523,85.8725,2.129,20.513,0.15,-3.368,1.391,11.26,-6.605,2.129,11.819,4.162
C_8323,alive,2013,7.09,0.011,0.262,-2.352,0.029,-5.761,0.277,101.3523,0.344,20.369,1.686,-2.614,0.333,12.381,-12.266,0.344,15.856,2.696
C_8323,alive,2014,6.862,6.285,0.563,-2.478,0.432,-2.889,5.172,114.2327,9.131,27.614,4.958,-3.041,2.846,7.552,-16.755,9.131,18.284,11.609
C_8324,alive,2014,0.066,0.029,0.012,-1.284,0,-1.405,0,4.2701,0.03,0.092,0.009,-1.296,0.001,0.244,-4.521,0.03,0.253,1.314
C_8325,failed,2012,11.889,5.965,1.662,-16.375,7.095,-24.378,3.089,6.634,15.476,18.741,0,-18.037,9.511,83.419,-129.41,15.476,83.419,31.851
C_8325,failed,2013,82.15,10.875,1.79,34.349,14.528,40.377,16.313,856.3813,99.289,100.558,0,32.559,88.414,21.081,-89.033,99.289,21.081,64.94
C_8325,failed,2014,151.042,20.078,2.5,66.523,34.781,37.977,26.544,1490.3982,222.125,215.121,0,64.023,202.047,45.676,-51.08,222.125,49.454,155.602
C_8325,failed,2015,253.238,23.559,5.295,107.24,41.715,58.476,48.459,2058.726,330.797,351.196,0,101.945,307.238,88.859,7.268,330.797,97.494,223.557
C_8325,failed,2016,230.972,19.144,6.249,17.475,21.743,7.59,20.654,661.7008,242.275,356.136,0,11.226,223.131,78.614,12.362,242.275,86.547,224.8
C_8325,failed,2017,175.942,13.306,7.337,-52.01,17.408,-228.015,21.513,708.1474,140.693,279.08,0,-59.347,127.387,207.179,-215.789,140.693,215.798,192.703
C_8325,failed,2018,126.292,3.224,7.579,-101.88,8.608,-124.507,12.61,260.3335,82.08,192.527,0,-109.459,78.856,106.86,-336.352,82.08,235.627,183.96
C_8326,alive,2008,116.328,18.411,0.522,13.423,8.493,8.663,25.563,379.1213,52.119,120.612,0.412,12.901,33.708,13.193,8.718,52.119,13.613,38.696
C_8326,alive,2009,96.179,16.412,1.183,7.333,10.359,3.686,18.227,352.3661,47.014,142.969,0.615,6.15,30.602,17.495,12.382,47.014,22,39.681
C_8326,alive,2010,88.198,18.577,5.204,-1.899,9.772,-3.608,13.536,192.5014,45.853,133.917,0.229,-7.103,27.276,10.347,8.76,45.853,13.117,47.752
C_8326,alive,2011,56.67,16.817,4.791,-17.038,7.824,-26.443,7.814,135.8241,28.047,110.713,0.018,-21.829,11.23,9.879,-17.695,28.047,13.759,45.085
C_8326,alive,2012,60.859,19.659,3.802,-4.237,5.135,-8.254,18.4,173.0702,42.632,104.554,0,-8.039,22.973,12.856,-25.936,42.632,17.173,46.869
C_8326,alive,2013,51.873,14.447,3.797,1.093,4.955,-3.106,20.827,285.0147,43.045,101.935,0,-2.704,28.598,10.682,-29.07,43.045,15.02,41.952
C_8326,alive,2014,53.241,10.527,4.028,-14.604,8.204,-18.705,12.396,273.6131,30.426,85.941,0,-18.632,19.899,11.522,-47.741,30.426,16.023,45.03
C_8326,alive,2015,123.531,15.911,3.835,-1.756,6.503,-11.638,13.473,370.9558,44.713,151.799,0.038,-5.591,28.802,16.024,-59.37,44.713,88.14,46.469
C_8326,alive,2016,122.369,14.8,3.68,5.045,6.375,1.034,12.221,550.2371,54.715,149.063,0.027,1.365,39.915,17.158,-58.39,54.715,83.93,49.67
C_8326,alive,2017,126.196,16.026,3.666,6.942,10.512,12.35,14.317,471.6775,63.156,161.744,0.016,3.276,47.13,19.833,-46.047,63.156,79.213,56.214
C_8326,alive,2018,119.648,14.645,3.858,14.736,7.138,22.093,15.542,363.0162,74.515,179.841,12.556,10.878,59.87,27.132,-14.599,74.515,66.463,59.779
C_8327,alive,2016,0.008,0.199,0,-0.185,0,-0.185,0,0.6844,0.014,2.119,0,-0.185,-0.185,0.482,-1.003,0.014,1.902,0.199
